time,timeDate,close,high,low,open,volumefrom,volumeto
1.50924E+12,2017-10-29,0.03021,0.03353,0.0295,0.0308,49594954.61,1562020.27
1.50932E+12,2017-10-30,0.03195,0.03214,0.0297,0.03021,27228309.42,843475.78
1.50941E+12,2017-10-31,0.02936,0.03195,0.02814,0.03195,39087185.81,1155734.76
1.50949E+12,2017-11-01,0.0273,0.03018,0.02709,0.02936,30765488.51,876839.5
1.50958E+12,2017-11-02,0.0275,0.02844,0.02345,0.0273,68311255.9,1791078.16
1.50967E+12,2017-11-03,0.0274,0.0286,0.0251,0.0275,48793374.48,1322827.52
1.50975E+12,2017-11-04,0.02708,0.02845,0.02667,0.0274,23125253.01,636521.29
1.50984E+12,2017-11-05,0.02664,0.02777,0.02616,0.02735,20141120.64,540313.22
1.50993E+12,2017-11-06,0.02867,0.0289,0.0263,0.02664,26565706.36,737120.85
1.51001E+12,2017-11-07,0.0302,0.03299,0.02824,0.02867,79313653.09,2437424.73
1.5101E+12,2017-11-08,0.0336,0.0352,0.02905,0.0302,75626600.13,2421682.2
